hexal_id,receptor_channel,raytracer_receptor_type,node_id,node_type,u,v,frame_id,global_indices,lens_indices,receptor_type,position_x_um,position_y_um,position_z_um,direction_x,direction_y,direction_z,colours_r_uv,colours_g,colours_b,intensity,matched
178,7,6,5225,R8,-7,14,1,1252,178,6,-410.080810546875,14.092309951782228,116.50506591796876,-0.7181645035743713,0.0543256066739559,0.6937496066093445,0.1226221546530723,0.0325578562915325,0.132379412651062,0.095853142440319,True
179,0,0,179,R1,-7,15,1,1253,179,0,-419.8638305664063,29.653718948364254,103.48064422607422,-0.7092584371566772,0.1195524856448173,0.6947371363639832,0.2407491356134414,0.3768461644649505,0.5072494149208069,0.3749482631683349,True
179,1,1,900,R2,-7,15,1,1254,179,1,-419.8638305664063,29.653718948364254,103.48064422607422,-0.7423216700553894,0.0349903665482997,0.6691294312477112,0.1271711438894271,0.1485503762960434,0.1728791147470474,0.1495335549116134,True
179,2,2,1621,R3,-7,15,1,1255,179,2,-419.8638305664063,29.653718948364254,103.48064422607422,-0.7735799551010132,-0.0427705906331539,0.6322536468505859,0.1358056962490081,0.086648978292942,0.0552257187664508,0.0925601348280906,True
179,3,3,2342,R4,-7,15,1,1256,179,3,-419.8638305664063,29.653718948364254,103.48064422607422,-0.8021661639213562,0.0374557748436927,0.5959249138832092,0.1340169161558151,0.1601362973451614,0.1934125423431396,0.1625219136476516,True
179,4,4,3063,R5,-7,15,1,1257,179,4,-419.8638305664063,29.653718948364254,103.48064422607422,-0.8243831396102905,0.1144377887248992,0.5543432235717773,0.1697001159191131,0.3561478853225708,0.4999957084655761,0.3419479131698608,True
179,5,5,3784,R6,-7,15,1,1258,179,5,-419.8638305664063,29.653718948364254,103.48064422607422,-0.7896754741668701,0.1922644674777984,0.5826208591461182,0.1571157127618789,0.3749887645244598,0.6685463786125183,0.4002169668674469,True
179,6,6,4505,R7,-7,15,1,1259,179,6,-419.8638305664063,29.653718948364254,103.48064422607422,-0.7712341547012329,0.1157478466629982,0.6259395480155945,0.3364365100860595,0.1043923422694206,0.3907591700553894,0.2771960198879242,True
179,7,6,5226,R8,-7,15,1,1259,179,6,-419.8638305664063,29.653718948364254,103.48064422607422,-0.7712341547012329,0.1157478466629982,0.6259395480155945,0.3364365100860595,0.1043923422694206,0.3907591700553894,0.2771960198879242,True
180,0,0,180,R1,-6,-9,1,1260,180,0,-427.0011291503906,45.400917053222656,89.93992614746094,-0.7577459216117859,0.1849787086248397,0.6257826685905457,0.2288613766431808,0.4080260097980499,0.6388055086135864,0.4252309799194336,True
180,1,1,901,R2,-6,-9,1,1261,180,1,-427.0011291503906,45.400917053222656,89.93992614746094,-0.7923941612243652,0.1006163507699966,0.6016542911529541,0.2104506492614746,0.3843702971935272,0.5126506090164185,0.3691571950912475,True
180,2,2,1622,R3,-6,-9,1,1262,180,2,-427.0011291503906,45.400917053222656,89.93992614746094,-0.8240121006965637,0.0223729778081178,0.5661302804946899,0.1225055679678917,0.1377617716789245,0.1522208154201507,0.1374960541725158,True
180,3,3,2343,R4,-6,-9,1,1263,180,3,-427.0011291503906,45.400917053222656,89.93992614746094,-0.8458538055419922,0.1016835048794746,0.5236332416534424,0.1925891190767288,0.319105863571167,0.3997056782245636,0.3038002252578735,True
180,4,4,3064,R5,-6,-9,1,1264,180,4,-427.0011291503906,45.400917053222656,89.93992614746094,-0.8610702157020569,0.1772188544273376,0.4766042232513428,0.2496801614761352,0.3504440784454345,0.4584774971008301,0.3528672456741333,True
180,5,5,3785,R6,-6,-9,1,1265,180,5,-427.0011291503906,45.400917053222656,89.93992614746094,-0.8253092169761658,0.2549337446689605,0.5038585662841797,0.1619077324867248,0.3042839765548706,0.5569037795066833,0.3410318195819855,True
180,6,6,4506,R7,-6,-9,1,1266,180,6,-427.0011291503906,45.400917053222656,89.93992614746094,-0.8139733672142029,0.1801092326641082,0.5522753000259399,0.1633697599172592,0.0738961845636367,0.3739992976188659,0.2037550806999206,True
180,7,6,5227,R8,-6,-9,1,1266,180,6,-427.0011291503906,45.400917053222656,89.93992614746094,-0.8139733672142029,0.1801092326641082,0.5522753000259399,0.1633697599172592,0.0738961845636367,0.3739992976188659,0.2037550806999206,True
181,0,0,181,R1,-6,-8,1,1267,181,0,-431.48724365234375,61.12459945678711,76.17793273925781,-0.7952587008476257,0.250148057937622,0.5522585511207581,0.0976912677288055,0.2627187371253967,0.5616684556007385,0.3073594868183136,True
181,1,1,902,R2,-6,-8,1,1268,181,1,-431.48724365234375,61.12459945678711,76.17793273925781,-0.8328282237052917,0.1671766489744186,0.5276828408241272,0.228502407670021,0.3845235705375671,0.547217071056366,0.3867476880550384,True
181,2,2,1623,R3,-6,-8,1,1269,181,2,-431.48724365234375,61.12459945678711,76.17793273925781,-0.866046130657196,0.0897441878914833,0.4918435513973236,0.1444430649280548,0.2415587753057479,0.2991513907909393,0.2283844202756881,True
181,3,3,2344,R4,-6,-8,1,1270,181,3,-431.48724365234375,61.12459945678711,76.17793273925781,-0.8793297410011292,0.1686963886022567,0.4453321397304535,0.2000535577535629,0.3039923012256622,0.4057168960571289,0.3032542467117309,True
181,4,4,3065,R5,-6,-8,1,1271,181,4,-431.48724365234375,61.12459945678711,76.17793273925781,-0.8858713507652283,0.2433406263589859,0.3949902653694153,0.1500994712114334,0.2988676726818084,0.5608544945716858,0.3366072177886963,True
181,5,5,3786,R6,-6,-8,1,1272,181,5,-431.48724365234375,61.12459945678711,76.17793273925781,-0.847865641117096,0.319721519947052,0.4229680895805359,0.1332036256790161,0.2583789527416229,0.5071793794631958,0.2995873391628265,True
181,6,6,4507,R7,-6,-8,1,1273,181,6,-431.48724365234375,61.12459945678711,76.17793273925781,-0.8452574014663696,0.2460604161024093,0.4743355512619018,0.1818578243255615,0.0654762238264083,0.350901335477829,0.1994117945432663,True
181,7,6,5228,R8,-6,-8,1,1273,181,6,-431.48724365234375,61.12459945678711,76.17793273925781,-0.8452574014663696,0.2460604161024093,0.4743355512619018,0.1818578243255615,0.0654762238264083,0.350901335477829,0.1994117945432663,True
182,0,0,182,R1,-6,-7,1,1274,182,0,-433.4133911132813,76.80686950683594,62.278446197509766,-0.821442186832428,0.3162041306495666,0.4746026694774627,0.152366355061531,0.2766697704792022,0.5185122489929199,0.3158494532108307,True
182,1,1,903,R2,-6,-7,1,1275,182,1,-433.4133911132813,76.80686950683594,62.278446197509766,-0.8622297644615173,0.2352134883403778,0.4485916495323181,0.2167454808950424,0.3498944342136383,0.5705075860023499,0.379049152135849,True
182,2,2,1624,R3,-6,-7,1,1276,182,2,-433.4133911132813,76.80686950683594,62.278446197509766,-0.8973462581634521,0.1591594517230987,0.411628395318985,0.2130240797996521,0.327829509973526,0.4430288672447204,0.3279608190059662,True
182,3,3,2345,R4,-6,-7,1,1277,182,3,-433.4133911132813,76.80686950683594,62.278446197509766,-0.9012295007705688,0.237516388297081,0.3624519109725952,0.1598443388938903,0.3131725788116455,0.5748290419578552,0.3492819964885711,True
182,4,4,3066,R5,-6,-7,1,1278,182,4,-433.4133911132813,76.80686950683594,62.278446197509766,-0.8983690738677979,0.3110339045524597,0.3101465404033661,0.1763466745615005,0.2945895791053772,0.5213168263435364,0.3307510316371918,True
182,5,5,3787,R6,-6,-7,1,1279,182,5,-433.4133911132813,76.80686950683594,62.278446197509766,-0.857884407043457,0.3855144679546356,0.3397248387336731,0.0507788807153701,0.1508585810661316,0.3943530917167663,0.198663517832756,True
182,6,6,4508,R7,-6,-7,1,1280,182,6,-433.4133911132813,76.80686950683594,62.278446197509766,-0.8646771907806396,0.3132610619068146,0.3926841616630554,0.2036343663930893,0.0644640028476715,0.3232647180557251,0.1971210241317749,True
182,7,6,5229,R8,-6,-7,1,1280,182,6,-433.4133911132813,76.80686950683594,62.278446197509766,-0.8646771907806396,0.3132610619068146,0.3926841616630554,0.2036343663930893,0.0644640028476715,0.3232647180557251,0.1971210241317749,True
183,0,0,183,R1,-6,-6,1,1281,183,0,-432.8258666992188,92.35726928710938,48.34653091430664,-0.8355703949928284,0.383411169052124,0.3934692144393921,0.0980091989040374,0.2025561779737472,0.4408911168575287,0.2471521645784378,True
183,1,1,904,R2,-6,-6,1,1282,183,1,-432.8258666992188,92.35726928710938,48.34653091430664,-0.8794249892234802,0.3045886754989624,0.3658379912376404,0.1563877463340759,0.2903998792171478,0.5444324612617493,0.3304066956043243,True
183,2,2,1625,R3,-6,-6,1,1283,183,2,-432.8258666992188,92.35726928710938,48.34653091430664,-0.9163641333580016,0.2300002872943878,0.3276838362216949,0.1850063949823379,0.3415485620498657,0.6007811427116394,0.3757786750793457,True
183,3,3,2346,R4,-6,-6,1,1284,183,3,-432.8258666992188,92.35726928710938,48.34653091430664,-0.9106332659721376,0.3070003986358642,0.2765823900699615,0.2409174442291259,0.357895940542221,0.5689734220504761,0.3892622888088226,True
183,4,4,3067,R5,-6,-6,1,1285,183,4,-432.8258666992188,92.35726928710938,48.34653091430664,-0.8982624411582947,0.3786371648311615,0.2230660915374755,0.0578871741890907,0.1641400903463363,0.4191567897796631,0.2137280255556106,True
183,5,5,3788,R6,-6,-6,1,1286,183,5,-432.8258666992188,92.35726928710938,48.34653091430664,-0.8554611802101135,0.4510888755321502,0.2543718814849853,0.1048901826143264,0.1972496062517166,0.407913476228714,0.2366844266653061,True
183,6,6,4509,R7,-6,-6,1,1287,183,6,-432.8258666992188,92.35726928710938,48.34653091430664,-0.8717101812362671,0.3809921741485595,0.3081660568714142,0.0559966303408145,0.0323724560439586,0.2499300241470337,0.1127663627266883,True
183,7,6,5230,R8,-6,-6,1,1287,183,6,-432.8258666992188,92.35726928710938,48.34653091430664,-0.8717101812362671,0.3809921741485595,0.3081660568714142,0.0559966303408145,0.0323724560439586,0.2499300241470337,0.1127663627266883,True
184,0,0,184,R1,-6,-5,1,1288,184,0,-429.757568359375,107.62857818603516,34.53696823120117,-0.836872935295105,0.4511197209358215,0.3100560009479522,0.0920575112104415,0.1868076920509338,0.4110664129257202,0.2299772053956985,True
184,1,1,905,R2,-6,-5,1,1289,184,1,-429.757568359375,107.62857818603516,34.53696823120117,-0.8836177587509155,0.3744914531707763,0.2810264229774475,0.0721336007118225,0.1865978240966797,0.453242540359497,0.2373246550559997,True
184,2,2,1626,R3,-6,-5,1,1290,184,2,-429.757568359375,107.62857818603516,34.53696823120117,-0.9223228693008424,0.3012702763080597,0.2419849783182144,0.2446654736995697,0.3715371489524841,0.5941094756126404,0.4034373760223388,True
184,3,3,2347,R4,-6,-5,1,1291,184,3,-429.757568359375,107.62857818603516,34.53696823120117,-0.9070771932601928,0.3759461045265198,0.1894083470106125,0.0463189594447612,0.1410152018070221,0.3723985254764557,0.186577558517456,True
184,4,4,3068,R5,-6,-5,1,1292,184,4,-429.757568359375,107.62857818603516,34.53696823120117,-0.8853999376296997,0.444751113653183,0.1351420879364013,0.0574255436658859,0.1417615711688995,0.3543676137924194,0.1845182329416275,True
184,5,5,3789,R6,-6,-5,1,1293,184,5,-429.757568359375,107.62857818603516,34.53696823120117,-0.840446412563324,0.5152206420898438,0.1679212003946304,0.1665787994861602,0.2497250139713287,0.4286900758743286,0.28166463971138,True
184,6,6,4510,R7,-6,-5,1,1294,184,6,-429.757568359375,107.62857818603516,34.53696823120117,-0.8658960461616516,0.4482182264328003,0.2220911979675293,0.0961872413754463,0.0382188223302364,0.2483310997486114,0.1275790482759475,True
184,7,6,5231,R8,-6,-5,1,1294,184,6,-429.757568359375,107.62857818603516,34.53696823120117,-0.8658960461616516,0.4482182264328003,0.2220911979675293,0.0961872413754463,0.0382188223302364,0.2483310997486114,0.1275790482759475,True
185,0,0,185,R1,-6,-4,1,1295,185,0,-424.296142578125,122.3932876586914,21.03026962280273,-0.8250570893287659,0.517903745174408,0.2259568572044372,0.3157353401184082,0.4042011201381683,0.5600460171699524,0.4266608655452728,True
185,1,1,906,R2,-6,-4,1,1296,185,1,-424.296142578125,122.3932876586914,21.03026962280273,-0.874618411064148,0.4435030221939087,0.1958256661891937,0.0925489068031311,0.1925253421068191,0.4301407933235168,0.2384050041437149,True
185,2,2,1627,R3,-6,-4,1,1297,185,2,-424.296142578125,122.3932876586914,21.03026962280273,-0.9151607751846312,0.371569961309433,0.156257763504982,0.0385653376579284,0.1205782890319824,0.3221395313739776,0.1604277193546295,True
185,3,3,2348,R4,-6,-4,1,1298,185,3,-424.296142578125,122.3932876586914,21.03026962280273,-0.8906558752059937,0.4429480135440826,0.1026117801666259,0.0386377722024917,0.123222567141056,0.3456089198589325,0.1691564321517944,True
185,4,4,3069,R5,-6,-4,1,1299,185,4,-424.296142578125,122.3932876586914,21.03026962280273,-0.8600325584411621,0.5079762935638428,0.0480005033314228,0.0348301790654659,0.1130698919296264,0.3284057974815368,0.1587686240673065,True
185,5,5,3790,R6,-6,-4,1,1300,185,5,-424.296142578125,122.3932876586914,21.03026962280273,-0.812977135181427,0.5765031576156616,0.081928476691246,0.0467254072427749,0.1158924028277397,0.3028799891471863,0.1551659256219864,True
185,6,6,4511,R7,-6,-4,1,1301,185,6,-424.296142578125,122.3932876586914,21.03026962280273,-0.8472184538841248,0.5135208964347839,0.136077880859375,0.0726658329367637,0.0311537720263004,0.2179059982299804,0.1072418689727783,True
185,7,6,5232,R8,-6,-4,1,1301,185,6,-424.296142578125,122.3932876586914,21.03026962280273,-0.8472184538841248,0.5135208964347839,0.136077880859375,0.0726658329367637,0.0311537720263004,0.2179059982299804,0.1072418689727783,True
186,0,0,186,R1,-6,-3,1,1302,186,0,-416.5753173828125,136.43002319335938,8.066828727722168,-0.8003513216972351,0.5821508765220642,0.1433113813400268,0.139698639512062,0.2215208858251571,0.405492752790451,0.2555707693099975,True
186,1,1,907,R2,-6,-3,1,1303,186,1,-416.5753173828125,136.43002319335938,8.066828727722168,-0.8527511358261108,0.5101110339164734,0.1122597232460975,0.0705643966794014,0.1572956889867782,0.3777061104774475,0.2018554061651229,True
186,2,2,1628,R3,-6,-3,1,1304,186,2,-416.5753173828125,136.43002319335938,8.066828727722168,-0.8953115940093994,0.4395171999931335,0.0724001750349998,0.0385961197316646,0.1259932219982147,0.3572792410850525,0.1739562004804611,True
186,3,3,2349,R4,-6,-3,1,1305,186,3,-416.5753173828125,136.43002319335938,8.066828727722168,-0.8619118928909302,0.5067321062088013,0.0181799586862325,0.0363181382417678,0.1183914914727211,0.3445464074611664,0.1664186865091323,True
186,4,4,3070,R5,-6,-3,1,1306,186,4,-416.5753173828125,136.43002319335938,8.066828727722168,-0.822808027267456,0.5671587586402893,-0.0363027527928352,0.031577281653881,0.1023234352469444,0.3034116625785827,0.145770788192749,True
186,5,5,3791,R6,-6,-3,1,1307,186,5,-416.5753173828125,136.43002319335938,8.066828727722168,-0.7735982537269592,0.633674681186676,-0.0014420644147321,0.0280345939099788,0.0889833495020866,0.2653923332691192,0.1274700909852981,True
186,6,6,4512,R7,-6,-3,1,1308,186,6,-416.5753173828125,136.43002319335938,8.066828727722168,-0.8161213397979736,0.5755154490470886,0.0522298626601696,0.0328145138919353,0.0204571932554245,0.1795196235179901,0.0775971114635467,True
186,7,6,5233,R8,-6,-3,1,1308,186,6,-416.5753173828125,136.43002319335938,8.066828727722168,-0.8161213397979736,0.5755154490470886,0.0522298626601696,0.0328145138919353,0.0204571932554245,0.1795196235179901,0.0775971114635467,True
187,0,0,187,R1,-6,-2,1,1309,187,0,-406.7742614746094,149.56947326660156,-4.163671493530273,-0.7636178731918335,0.6424878835678101,0.0640084370970726,0.0307969991117715,0.0929243490099906,0.2713832259178161,0.1317015290260315,True
187,1,1,908,R2,-6,-2,1,1310,187,1,-406.7742614746094,149.56947326660156,-4.163671493530273,-0.8188868761062622,0.5730627775192261,0.0319900587201118,0.0338601768016815,0.1059986129403114,0.3099812269210815,0.1499466747045517,True
187,2,2,1629,R3,-6,-2,1,1311,187,2,-406.7742614746094,149.56947326660156,-4.163671493530273,-0.8636560440063477,0.5040155053138733,-0.0081581035628914,0.0373587273061275,0.1226288229227066,0.3567357063293457,0.1722410917282104,True
187,3,3,2350,R4,-6,-2,1,1312,187,3,-406.7742614746094,149.56947326660156,-4.163671493530273,-0.8217928409576416,0.566368818283081,-0.0623130984604358,0.0322273299098014,0.1047679334878921,0.3111258149147033,0.1493736952543258,True
187,4,4,3071,R5,-6,-2,1,1313,187,4,-406.7742614746094,149.56947326660156,-4.163671493530273,-0.774732232093811,0.6215446591377258,-0.1160697638988494,0.0305079817771911,0.0949872434139251,0.2810646891593933,0.1355199664831161,True
187,5,5,3792,R6,-6,-2,1,1314,187,5,-406.7742614746094,149.56947326660156,-4.163671493530273,-0.7233021855354309,0.6858494281768799,-0.0802774429321289,0.0743388682603836,0.1396025717258453,0.3055340349674225,0.1731584817171096,True
187,6,6,4513,R7,-6,-2,1,1315,187,6,-406.7742614746094,149.56947326660156,-4.163671493530273,-0.7735434770584106,0.633139431476593,-0.0276575610041618,0.0285393819212913,0.0181839354336261,0.1629834175109863,0.0699022486805915,True
187,7,6,5234,R8,-6,-2,1,1315,187,6,-406.7742614746094,149.56947326660156,-4.163671493530273,-0.7735434770584106,0.633139431476593,-0.0276575610041618,0.0285393819212913,0.0181839354336261,0.1629834175109863,0.0699022486805915,True
188,0,0,188,R1,-6,-1,1,1316,188,0,-395.0328063964844,161.73983764648438,-15.577272415161133,-0.7158981561660767,0.6981211304664612,-0.0108055565506219,0.0319074280560016,0.0887707695364952,0.2513438761234283,0.1240073665976524,True
188,1,1,909,R2,-6,-1,1,1317,188,1,-395.0328063964844,161.73983764648438,-15.577272415161133,-0.77398681640625,0.6316637992858887,-0.0441046059131622,0.0290568657219409,0.092314712703228,0.2755886912345886,0.1323200911283493,True
188,2,2,1630,R3,-6,-1,1,1318,188,2,-395.0328063964844,161.73983764648438,-15.577272415161133,-0.8210650086402893,0.5645003914833069,-0.0848032385110855,0.0325938053429126,0.1062152683734893,0.3150046467781067,0.1512712389230728,True
188,3,3,2351,R4,-6,-1,1,1319,188,3,-395.0328063964844,161.73983764648438,-15.577272415161133,-0.7711785435676575,0.621460497379303,-0.1380957961082458,0.0308517031371593,0.095669962465763,0.2819728851318359,0.1361648440361023,True
188,4,4,3072,R5,-6,-1,1,1320,188,4,-395.0328063964844,161.73983764648438,-15.577272415161133,-0.7166844010353088,0.6709073185920715,-0.1903859078884124,0.0478368364274501,0.1097204834222793,0.2799063324928283,0.145821213722229,True
188,5,5,3793,R6,-6,-1,1,1321,188,5,-395.0328063964844,161.73983764648438,-15.577272415161133,-0.6630473136901855,0.7326894998550415,-0.1534092426300048,0.0367825105786323,0.0909831598401069,0.2437335848808288,0.1238330826163292,True
188,6,6,4514,R7,-6,-1,1,1322,188,6,-395.0328063964844,161.73983764648438,-15.577272415161133,-0.7204468846321106,0.6858852505683899,-0.1025560870766639,0.1422936916351318,0.0434781797230243,0.2298333495855331,0.1385350674390792,True
188,7,6,5235,R8,-6,-1,1,1322,188,6,-395.0328063964844,161.73983764648438,-15.577272415161133,-0.7204468846321106,0.6858852505683899,-0.1025560870766639,0.1422936916351318,0.0434781797230243,0.2298333495855331,0.1385350674390792,True
189,0,0,189,R1,-6,0,1,1323,189,0,-381.4361877441406,172.89605712890625,-26.136795043945312,-0.6581195592880249,0.7486044764518738,-0.0804366990923881,0.0335553474724292,0.0864102244377136,0.2373510301113128,0.119105540215969,True
189,1,1,910,R2,-6,0,1,1324,189,1,-381.4361877441406,172.89605712890625,-26.136795043945312,-0.7188417315483093,0.6855073571205139,-0.1155259683728218,0.0988082140684127,0.1686115711927414,0.3376457989215851,0.201688528060913,True
189,2,2,1631,R3,-6,0,1,1325,189,2,-381.4361877441406,172.89605712890625,-26.136795043945312,-0.7681827545166016,0.620623767375946,-0.1572303622961044,0.030977314338088,0.0961301550269126,0.2848806977272033,0.1373293846845626,True
189,3,3,2352,R4,-6,0,1,1326,189,3,-381.4361877441406,172.89605712890625,-26.136795043945312,-0.7107263803482056,0.6717801094055176,-0.208757072687149,0.0350782349705696,0.0962320566177368,0.2693281471729278,0.1335461437702179,True
189,4,4,3073,R5,-6,0,1,1327,189,4,-381.4361877441406,172.89605712890625,-26.136795043945312,-0.649325966835022,0.715141773223877,-0.2587432563304901,0.0251814406365156,0.0797431766986846,0.2389847934246063,0.1146364733576774,True
189,5,5,3794,R6,-6,0,1,1328,189,5,-381.4361877441406,172.89605712890625,-26.136795043945312,-0.5936295986175537,0.7740418314933777,-0.2201434820890426,0.0225142445415258,0.071107417345047,0.215630903840065,0.1030841842293739,True
189,6,6,4515,R7,-6,0,1,1329,189,6,-381.4361877441406,172.89605712890625,-26.136795043945312,-0.6576250791549683,0.7334786653518677,-0.1718671917915344,0.0249820221215486,0.0155052794143557,0.1388203352689743,0.0597692131996154,True
189,7,6,5236,R8,-6,0,1,1329,189,6,-381.4361877441406,172.89605712890625,-26.136795043945312,-0.6576250791549683,0.7334786653518677,-0.1718671917915344,0.0249820221215486,0.0155052794143557,0.1388203352689743,0.0597692131996154,True
190,0,0,190,R1,-6,1,1,1330,190,0,-366.2350769042969,182.84523010253903,-35.72883224487305,-0.591886043548584,0.7930812239646912,-0.1438510417938232,0.0225818920880556,0.0708719417452812,0.2135516703128814,0.1023351624608039,True
190,1,1,911,R2,-6,1,1,1331,190,1,-366.2350769042969,182.84523010253903,-35.72883224487305,-0.6548967361450195,0.7336613535881042,-0.1812492161989212,0.0294731222093105,0.084008015692234,0.2420848906040191,0.118522010743618,True
190,2,2,1632,R3,-6,1,1,1332,190,2,-366.2350769042969,182.84523010253903,-35.72883224487305,-0.7062942385673523,0.6713984608650208,-0.2244382500648498,0.0324576422572135,0.0939497277140617,0.2698325514793396,0.1320799738168716,True
190,3,3,2353,R4,-6,1,1,1333,190,3,-366.2350769042969,182.84523010253903,-35.72883224487305,-0.6418572664260864,0.7164537310600281,-0.2733372747898102,0.0250579286366701,0.0800955444574356,0.2423786222934723,0.1158440336585044,True
190,4,4,3074,R5,-6,1,1,1334,190,4,-366.2350769042969,182.84523010253903,-35.72883224487305,-0.5741965770721436,0.7534918785095215,-0.3202315270900726,0.0233892351388931,0.074431762099266,0.2259482890367508,0.1079230904579162,True
190,5,5,3795,R6,-6,1,1,1335,190,5,-366.2350769042969,182.84523010253903,-35.72883224487305,-0.516736626625061,0.8092162609100342,-0.2795574069023132,0.021809559315443,0.0685203596949577,0.2081551551818847,0.0994950234889984,True
190,6,6,4516,R7,-6,1,1,1336,190,6,-366.2350769042969,182.84523010253903,-35.72883224487305,-0.5866529941558838,0.7751089334487915,-0.2346154451370239,0.0228459555655717,0.014456340111792,0.1316056251525879,0.0563026405870914,True
190,7,6,5237,R8,-6,1,1,1336,190,6,-366.2350769042969,182.84523010253903,-35.72883224487305,-0.5866529941558838,0.7751089334487915,-0.2346154451370239,0.0228459555655717,0.014456340111792,0.1316056251525879,0.0563026405870914,True
191,0,0,191,R1,-6,2,1,1337,191,0,-349.8182678222656,191.3688201904297,-44.26901245117188,-0.5192888975143433,0.8307850956916809,-0.200337752699852,0.0215852241963148,0.0670819208025932,0.2028158009052276,0.0971609875559806,True
191,1,1,912,R2,-6,2,1,1338,191,1,-349.8182678222656,191.3688201904297,-44.26901245117188,-0.5841683745384216,0.7752208113670349,-0.2403747290372848,0.0231021251529455,0.0730806589126586,0.2216667830944061,0.1059498563408851,True
191,2,2,1633,R3,-6,2,1,1339,191,2,-349.8182678222656,191.3688201904297,-44.26901245117188,-0.6373434662818909,0.7157924175262451,-0.2853673696517944,0.0252512656152248,0.0809774100780487,0.2445444613695144,0.1169243827462196,True
191,3,3,2354,R4,-6,2,1,1340,191,3,-349.8182678222656,191.3688201904297,-44.26901245117188,-0.5666937232017517,0.7545191645622253,-0.330997109413147,0.0235781334340572,0.0753470808267593,0.2283808290958404,0.1091020107269287,True
191,4,4,3075,R5,-6,2,1,1341,191,4,-349.8182678222656,191.3688201904297,-44.26901245117188,-0.4935753345489502,0.7850693464279175,-0.3742319345474243,0.022367238998413,0.0712248310446739,0.2167706936597824,0.1034542545676231,True
191,5,5,3796,R6,-6,2,1,1342,191,5,-349.8182678222656,191.3688201904297,-44.26901245117188,-0.4347085058689117,0.8374564051628113,-0.331202745437622,0.0210500378161668,0.065792478621006,0.2003178298473358,0.0957201123237609,True
191,6,6,4517,R7,-6,2,1,1343,191,6,-349.8182678222656,191.3688201904297,-44.26901245117188,-0.5097241997718811,0.809941828250885,-0.2901299893856048,0.0218348484486341,0.0137457158416509,0.1251363754272461,0.0535723119974136,True
191,7,6,5238,R8,-6,2,1,1343,191,6,-349.8182678222656,191.3688201904297,-44.26901245117188,-0.5097241997718811,0.809941828250885,-0.2901299893856048,0.0218348484486341,0.0137457158416509,0.1251363754272461,0.0535723119974136,True
192,0,0,192,R1,-6,3,1,1344,192,0,-332.5631103515625,198.34913635253903,-51.72983932495117,-0.4422050416469574,0.8614711761474609,-0.2496439814567566,0.0207300297915935,0.0639187097549438,0.1941503286361694,0.0929330214858055,True
192,1,1,913,R2,-6,3,1,1345,192,1,-332.5631103515625,198.34913635253903,-51.72983932495117,-0.5085999965667725,0.8098418712615967,-0.2923733592033386,0.0220017340034246,0.0691067278385162,0.2100984305143356,0.100402295589447,True
192,2,2,1634,R3,-6,3,1,1346,192,2,-332.5631103515625,198.34913635253903,-51.72983932495117,-0.5633420944213867,0.7533636689186096,-0.3392475843429565,0.0236116386950016,0.075537696480751,0.229528859257698,0.1095593944191932,True
