frame_id,global_indices,lens_indices,receptor_type,position_x_um,position_y_um,position_z_um,direction_x,direction_y,direction_z,colours_r_uv,colours_g,colours_b,intensity
1,1687,241,0,-383.9573059082031,158.0741729736328,-57.854591369628906,-0.6719018816947937,0.6836179494857788,-0.284981369972229,0.026565736159682274,0.08373315632343292,0.25068578124046326,0.12032822519540787
1,1688,241,1,-383.9573059082031,158.0741729736328,-57.854591369628906,-0.7228795289993286,0.6123948693275452,-0.3200276494026184,0.029891302809119225,0.09591507911682129,0.28646719455718994,0.1374245285987854
1,1689,241,2,-383.9573059082031,158.0741729736328,-57.854591369628906,-0.7614713907241821,0.5393567085266113,-0.35952144861221313,0.06225151941180229,0.13909992575645447,0.351185142993927,0.18417887389659882
1,1690,241,3,-383.9573059082031,158.0741729736328,-57.854591369628906,-0.6989187598228455,0.5873794555664062,-0.4080415666103363,0.03771714121103287,0.10937751084566116,0.3099330961704254,0.15234257280826569
1,1691,241,4,-383.9573059082031,158.0741729736328,-57.854591369628906,-0.6323510408401489,0.6281691789627075,-0.45336034893989563,0.027775919064879417,0.09092827886343002,0.2754994034767151,0.1314011961221695
1,1692,241,5,-383.9573059082031,158.0741729736328,-57.854591369628906,-0.5866951942443848,0.6953378915786743,-0.4150830805301666,0.0246020145714283,0.08008994907140732,0.24277529120445251,0.11582241207361221
1,1693,241,6,-383.9573059082031,158.0741729736328,-57.854591369628906,-0.6556763648986816,0.656912624835968,-0.37222886085510254,0.027004538103938103,0.01733502186834812,0.1569642573595047,0.06710126996040344
1,1694,242,0,-366.8878479003906,168.3886260986328,-66.66758728027344,-0.598289430141449,0.7247817516326904,-0.3416740596294403,0.024012982845306396,0.0772937461733818,0.23421961069107056,0.11184211820363998
1,1695,242,1,-366.8878479003906,168.3886260986328,-66.66758728027344,-0.6502262353897095,0.6569258570671082,-0.3816468119621277,0.027634458616375923,0.08855421096086502,0.26605698466300964,0.1274152249097824
1,1696,242,2,-366.8878479003906,168.3886260986328,-66.66758728027344,-0.6895602941513062,0.5864713788032532,-0.4249211251735687,0.039216961711645126,0.11186972260475159,0.31442853808403015,0.155171737074852
1,1697,242,3,-366.8878479003906,168.3886260986328,-66.66758728027344,-0.619900643825531,0.6304147243499756,-0.4672263562679291,0.028536465018987656,0.09258769452571869,0.27867624163627625,0.13326680660247803
1,1698,242,4,-366.8878479003906,168.3886260986328,-66.66758728027344,-0.5470025539398193,0.6668858528137207,-0.5060152411460876,0.0291275717318058,0.0892125815153122,0.26362529397010803,0.12732182443141937
1,1699,242,5,-366.8878479003906,168.3886260986328,-66.66758728027344,-0.5009076595306396,0.7310342192649841,-0.4633362591266632,0.02352193556725979,0.07618973404169083,0.23196280002593994,0.1105581521987915
